NOM_USUEL;AAAAMMJJ;RR;TN;TX;DG;FFM
TOUROUVRE_SAPC;20071002;5.0;14.5;19.6;0;
TOUROUVRE_SAPC;20071003;1.6;15.0;19.5;0;
TOUROUVRE_SAPC;20071004;0.0;12.2;16.1;0;
TOUROUVRE_SAPC;20071005;0.0;9.5;18.8;0;
TOUROUVRE_SAPC;20071006;0.0;8.8;18.8;0;
TOUROUVRE_SAPC;20071007;0.2;7.1;20.2;0;
TOUROUVRE_SAPC;20071008;0.0;9.2;17.7;0;
TOUROUVRE_SAPC;20071009;10.9;7.5;17.8;0;
TOUROUVRE_SAPC;20071010;0.2;10.2;16.5;0;
TOUROUVRE_SAPC;20071011;0.0;8.3;17.1;0;
TOUROUVRE_SAPC;20071012;0.0;3.3;17.4;0;
TOUROUVRE_SAPC;20071013;0.0;11.6;17.2;0;
TOUROUVRE_SAPC;20071014;0.0;5.4;18.1;0;
TOUROUVRE_SAPC;20071015;0.2;4.7;12.3;0;
TOUROUVRE_SAPC;20071016;1.0;3.6;17.7;0;
TOUROUVRE_SAPC;20071017;0.0;8.4;14.2;0;
TOUROUVRE_SAPC;20071018;0.0;4.4;13.1;0;
TOUROUVRE_SAPC;20071019;0.0;3.4;13.2;0;
TOUROUVRE_SAPC;20071020;0.0;3.7;11.1;0;
TOUROUVRE_SAPC;20071021;0.0;-0.5;12.1;226;
TOUROUVRE_SAPC;20071022;0.0;-1.3;11.3;313;
TOUROUVRE_SAPC;20071023;0.0;-0.2;10.4;67;
TOUROUVRE_SAPC;20071024;0.0;1.3;10.1;0;
TOUROUVRE_SAPC;20071025;0.0;4.9;8.1;0;
TOUROUVRE_SAPC;20071026;0.0;6.9;9.7;0;
TOUROUVRE_SAPC;20071027;0.0;7.3;11.5;0;
TOUROUVRE_SAPC;20071028;21.4;6.7;10.8;0;
TOUROUVRE_SAPC;20071029;4.4;8.3;12.9;0;
TOUROUVRE_SAPC;20071030;0.6;4.9;12.6;0;
TOUROUVRE_SAPC;20071031;0.2;1.3;12.9;0;
TOUROUVRE_SAPC;20071101;0.0;1.6;13.4;0;
TOUROUVRE_SAPC;20071102;0.0;11.0;12.6;0;
TOUROUVRE_SAPC;20071103;0.4;11.0;13.4;0;
TOUROUVRE_SAPC;20071104;0.0;7.6;13.2;0;
TOUROUVRE_SAPC;20071105;0.2;2.3;11.5;0;
TOUROUVRE_SAPC;20071106;0.0;4.3;11.4;0;
TOUROUVRE_SAPC;20071107;0.0;0.2;11.6;0;
TOUROUVRE_SAPC;20071108;3.2;8.7;12.1;0;
TOUROUVRE_SAPC;20071109;0.0;3.8;10.6;0;
TOUROUVRE_SAPC;20071110;0.0;3.3;12.7;0;
TOUROUVRE_SAPC;20071111;1.2;8.1;13.1;0;
TOUROUVRE_SAPC;20071112;0.0;2.2;8.9;197;
TOUROUVRE_SAPC;20071113;2.8;-2.0;8.2;472;
TOUROUVRE_SAPC;20071114;1.0;4.7;7.8;0;
TOUROUVRE_SAPC;20071115;0.0;0.1;5.5;252;
TOUROUVRE_SAPC;20071116;0.2;-3.7;4.3;898;
TOUROUVRE_SAPC;20071117;0.0;-5.6;7.1;964;
TOUROUVRE_SAPC;20071118;10.0;-3.1;4.7;782;
TOUROUVRE_SAPC;20071119;9.0;0.5;7.6;0;
TOUROUVRE_SAPC;20071120;30.3;6.0;10.5;0;
TOUROUVRE_SAPC;20071121;0.2;7.8;11.5;0;
TOUROUVRE_SAPC;20071122;0.0;3.8;10.2;0;
TOUROUVRE_SAPC;20071123;0.4;2.8;7.3;0;
TOUROUVRE_SAPC;20071124;0.6;0.6;7.3;1;
TOUROUVRE_SAPC;20071125;0.2;0.0;10.4;0;
TOUROUVRE_SAPC;20071126;0.0;2.1;8.8;0;
TOUROUVRE_SAPC;20071127;0.0;4.5;8.6;0;
TOUROUVRE_SAPC;20071128;0.2;3.8;6.9;0;
TOUROUVRE_SAPC;20071129;1.4;3.9;9.8;0;
TOUROUVRE_SAPC;20071130;4.2;0.2;9.8;0;
TOUROUVRE_SAPC;20071201;5.9;5.4;10.3;0;
TOUROUVRE_SAPC;20071202;25.8;4.4;11.3;0;
TOUROUVRE_SAPC;20071203;0.6;6.7;11.0;0;
TOUROUVRE_SAPC;20071204;0.2;4.2;11.0;0;
TOUROUVRE_SAPC;20071205;1.8;9.8;12.0;0;
TOUROUVRE_SAPC;20071206;8.4;7.0;12.6;0;
TOUROUVRE_SAPC;20071207;7.7;5.3;11.3;0;
TOUROUVRE_SAPC;20071208;13.3;2.7;11.5;0;
TOUROUVRE_SAPC;20071209;15.1;5.9;7.8;0;
TOUROUVRE_SAPC;20071210;3.0;5.7;7.2;0;
TOUROUVRE_SAPC;20071211;0.0;2.7;6.1;33;
TOUROUVRE_SAPC;20071212;0.4;-2.9;5.4;658;
TOUROUVRE_SAPC;20071213;0.0;-1.0;3.6;440;
TOUROUVRE_SAPC;20071214;0.0;0.4;1.4;267;
TOUROUVRE_SAPC;20071215;0.0;-1.4;1.3;1090;
TOUROUVRE_SAPC;20071216;0.0;-4.4;0.1;1424;
TOUROUVRE_SAPC;20071217;0.0;-3.3;-1.0;1440;
TOUROUVRE_SAPC;20071218;0.0;-5.0;0.7;1333;
TOUROUVRE_SAPC;20071219;0.4;-6.2;2.8;1184;
TOUROUVRE_SAPC;20071220;0.0;-6.0;3.9;1167;
TOUROUVRE_SAPC;20071221;0.2;-4.9;7.1;928;
TOUROUVRE_SAPC;20071222;0.0;-4.4;9.4;882;
TOUROUVRE_SAPC;20071223;0.2;-5.0;10.1;926;
TOUROUVRE_SAPC;20071224;0.0;-5.7;7.5;973;
TOUROUVRE_SAPC;20071225;4.0;-3.2;2.9;441;
TOUROUVRE_SAPC;20071226;0.6;1.2;3.8;0;
TOUROUVRE_SAPC;20071227;0.6;2.2;6.9;0;
TOUROUVRE_SAPC;20071228;0.2;2.4;6.2;0;
TOUROUVRE_SAPC;20071229;2.6;3.2;8.8;0;
TOUROUVRE_SAPC;20071230;0.4;2.0;8.3;0;
TOUROUVRE_SAPC;20071231;1.4;2.7;5.9;47;
TOUROUVRE_SAPC;20080101;0.0;-0.5;7.5;106;
TOUROUVRE_SAPC;20080102;3.0;-0.8;0.2;1335;
TOUROUVRE_SAPC;20080103;0.6;-2.0;6.0;300;
TOUROUVRE_SAPC;20080104;12.5;2.8;9.0;0;
TOUROUVRE_SAPC;20080105;1.0;4.0;8.3;0;
TOUROUVRE_SAPC;20080106;2.8;0.1;11.6;0;
TOUROUVRE_SAPC;20080107;0.4;6.0;9.6;0;
TOUROUVRE_SAPC;20080108;0.2;4.7;8.1;0;
TOUROUVRE_SAPC;20080109;2.0;3.7;8.9;0;
TOUROUVRE_SAPC;20080110;4.0;3.0;10.0;0;
TOUROUVRE_SAPC;20080111;5.2;6.5;9.4;0;
TOUROUVRE_SAPC;20080112;0.0;0.8;8.0;0;
TOUROUVRE_SAPC;20080113;4.0;5.0;8.0;0;
TOUROUVRE_SAPC;20080114;1.0;4.5;8.5;0;
TOUROUVRE_SAPC;20080115;20.0;7.0;8.0;0;
TOUROUVRE_SAPC;20080116;3.0;4.5;8.0;0;
TOUROUVRE_SAPC;20080117;2.2;4.5;11.0;0;
TOUROUVRE_SAPC;20080118;1.2;5.9;11.8;0;
TOUROUVRE_SAPC;20080119;0.0;10.4;13.1;0;
TOUROUVRE_SAPC;20080120;0.0;9.0;11.2;0;
TOUROUVRE_SAPC;20080121;2.0;7.1;10.6;0;
TOUROUVRE_SAPC;20080122;0.0;6.2;10.1;0;
TOUROUVRE_SAPC;20080123;0.0;2.0;9.0;0;
TOUROUVRE_SAPC;20080124;0.2;7.1;9.4;0;
TOUROUVRE_SAPC;20080125;0.2;-2.4;8.2;675;
TOUROUVRE_SAPC;20080126;0.0;-4.6;8.2;946;
TOUROUVRE_SAPC;20080127;0.2;-5.0;11.8;824;
TOUROUVRE_SAPC;20080128;0.2;-4.7;8.8;929;
TOUROUVRE_SAPC;20080129;0.0;-4.3;1.8;761;
TOUROUVRE_SAPC;20080130;1.4;0.5;5.3;303;
TOUROUVRE_SAPC;20080131;9.5;-3.7;7.7;504;
TOUROUVRE_SAPC;20080201;11.3;2.3;6.1;0;
TOUROUVRE_SAPC;20080202;0.2;-2.1;6.2;502;
TOUROUVRE_SAPC;20080203;6.0;-1.1;7.6;447;
TOUROUVRE_SAPC;20080204;9.1;3.2;7.4;0;
TOUROUVRE_SAPC;20080205;7.8;2.3;11.5;0;
TOUROUVRE_SAPC;20080206;0.0;5.2;11.3;5;
TOUROUVRE_SAPC;20080207;0.2;-1.1;12.2;422;
TOUROUVRE_SAPC;20080208;0.0;-0.4;14.4;53;
TOUROUVRE_SAPC;20080209;0.0;-0.6;13.5;123;
TOUROUVRE_SAPC;20080210;0.0;-0.7;12.8;146;
TOUROUVRE_SAPC;20080211;0.0;0.3;11.1;0;
TOUROUVRE_SAPC;20080212;0.0;-0.6;10.6;86;
TOUROUVRE_SAPC;20080213;0.0;1.5;10.5;0;
TOUROUVRE_SAPC;20080214;0.2;-1.4;3.3;568;
TOUROUVRE_SAPC;20080215;0.0;-1.9;1.2;979;
TOUROUVRE_SAPC;20080216;0.0;-2.7;4.5;690;
TOUROUVRE_SAPC;20080217;0.2;-3.5;7.4;814;
TOUROUVRE_SAPC;20080218;0.0;-3.0;9.8;500;
TOUROUVRE_SAPC;20080219;2.0;-2.0;10.8;269;
TOUROUVRE_SAPC;20080220;0.8;4.7;8.5;0;
TOUROUVRE_SAPC;20080221;0.0;4.4;9.7;0;
TOUROUVRE_SAPC;20080222;0.0;6.3;12.2;0;
TOUROUVRE_SAPC;20080223;0.0;2.6;11.5;0;
TOUROUVRE_SAPC;20080224;4.4;-1.6;15.1;183;
TOUROUVRE_SAPC;20080225;0.0;7.6;11.6;0;
TOUROUVRE_SAPC;20080226;4.8;7.3;11.2;0;
TOUROUVRE_SAPC;20080227;3.6;0.7;10.0;0;
TOUROUVRE_SAPC;20080228;1.2;6.6;12.5;0;
TOUROUVRE_SAPC;20080229;0.8;7.8;11.1;0;
TOUROUVRE_SAPC;20080301;0.0;8.8;12.7;0;
TOUROUVRE_SAPC;20080302;2.8;6.4;12.7;0;
TOUROUVRE_SAPC;20080303;2.6;5.9;9.7;0;
TOUROUVRE_SAPC;20080304;2.6;0.8;7.0;0;
TOUROUVRE_SAPC;20080305;0.0;-0.2;6.5;308;
TOUROUVRE_SAPC;20080306;0.0;-2.7;7.9;300;
TOUROUVRE_SAPC;20080307;2.4;4.7;8.5;55;
TOUROUVRE_SAPC;20080308;2.6;-1.9;8.5;500;
TOUROUVRE_SAPC;20080309;10.5;5.3;9.5;0;
TOUROUVRE_SAPC;20080310;16.3;1.8;9.9;0;
TOUROUVRE_SAPC;20080311;11.2;5.0;14.0;0;
TOUROUVRE_SAPC;20080312;1.6;6.3;9.6;0;
TOUROUVRE_SAPC;20080313;0.2;2.4;10.5;0;
TOUROUVRE_SAPC;20080314;0.0;8.9;16.1;0;
TOUROUVRE_SAPC;20080315;2.8;4.2;16.8;0;
TOUROUVRE_SAPC;20080316;2.4;7.3;11.1;0;
TOUROUVRE_SAPC;20080317;0.0;5.1;8.1;0;
TOUROUVRE_SAPC;20080318;0.0;-0.9;6.5;157;
TOUROUVRE_SAPC;20080319;0.2;-0.4;7.4;58;
TOUROUVRE_SAPC;20080320;4.2;-1.8;8.4;358;
TOUROUVRE_SAPC;20080321;7.3;3.4;9.1;0;
TOUROUVRE_SAPC;20080322;5.6;-0.1;5.1;16;
TOUROUVRE_SAPC;20080323;2.2;-1.6;5.2;369;
TOUROUVRE_SAPC;20080324;2.6;-0.2;5.1;71;
TOUROUVRE_SAPC;20080325;0.0;0.2;9.6;0;
TOUROUVRE_SAPC;20080326;10.1;3.6;9.5;0;
TOUROUVRE_SAPC;20080327;1.0;0.0;10.1;120;
TOUROUVRE_SAPC;20080328;7.3;-1.1;10.5;165;
TOUROUVRE_SAPC;20080329;0.4;1.2;12.5;0;
TOUROUVRE_SAPC;20080330;3.8;7.4;9.7;0;
TOUROUVRE_SAPC;20080331;0.8;3.7;11.9;0;
TOUROUVRE_SAPC;20080401;0.0;2.9;15.0;0;
TOUROUVRE_SAPC;20080402;0.0;3.2;14.3;0;
TOUROUVRE_SAPC;20080403;0.0;9.2;15.0;0;
TOUROUVRE_SAPC;20080404;0.0;0.8;15.1;0;
TOUROUVRE_SAPC;20080405;1.8;5.0;10.1;0;
TOUROUVRE_SAPC;20080406;3.2;0.1;7.0;268;
TOUROUVRE_SAPC;20080407;0.4;-2.1;8.8;630;
TOUROUVRE_SAPC;20080408;0.0;-1.4;8.8;381;
TOUROUVRE_SAPC;20080409;0.0;1.3;9.2;0;
TOUROUVRE_SAPC;20080410;0.0;1.4;11.6;0;
TOUROUVRE_SAPC;20080411;0.2;-0.4;13.4;28;
TOUROUVRE_SAPC;20080412;11.9;2.2;13.4;0;
TOUROUVRE_SAPC;20080413;1.6;5.3;12.2;0;
TOUROUVRE_SAPC;20080414;2.2;3.8;11.9;0;
TOUROUVRE_SAPC;20080415;0.2;0.0;12.4;7;
TOUROUVRE_SAPC;20080416;0.2;-1.3;12.9;267;
TOUROUVRE_SAPC;20080417;1.4;1.5;10.7;0;
TOUROUVRE_SAPC;20080418;4.0;5.6;12.2;0;
TOUROUVRE_SAPC;20080419;2.0;8.4;14.8;0;
TOUROUVRE_SAPC;20080420;11.5;6.2;16.5;0;
TOUROUVRE_SAPC;20080421;1.6;9.7;12.5;0;
TOUROUVRE_SAPC;20080422;0.2;7.0;16.3;0;
TOUROUVRE_SAPC;20080423;1.0;5.9;16.8;0;
TOUROUVRE_SAPC;20080424;4.0;1.9;15.5;0;
TOUROUVRE_SAPC;20080425;0.0;2.2;17.9;0;
TOUROUVRE_SAPC;20080426;0.0;3.8;20.5;0;
TOUROUVRE_SAPC;20080427;1.6;8.2;21.2;0;
TOUROUVRE_SAPC;20080428;7.6;7.0;13.4;0;
TOUROUVRE_SAPC;20080429;17.6;4.4;12.1;0;
TOUROUVRE_SAPC;20080430;3.4;6.8;12.5;0;
TOUROUVRE_SAPC;20080501;7.1;5.6;13.2;0;
TOUROUVRE_SAPC;20080502;0.2;2.9;17.1;0;
TOUROUVRE_SAPC;20080503;0.0;8.5;22.5;0;
TOUROUVRE_SAPC;20080504;0.0;9.7;23.3;0;
TOUROUVRE_SAPC;20080505;0.0;11.6;19.6;0;
TOUROUVRE_SAPC;20080506;0.0;8.6;21.5;0;
TOUROUVRE_SAPC;20080507;0.0;6.8;23.9;0;
TOUROUVRE_SAPC;20080508;0.0;9.2;23.3;0;
TOUROUVRE_SAPC;20080509;0.0;13.5;22.7;0;
TOUROUVRE_SAPC;20080510;0.0;12.4;22.0;0;
TOUROUVRE_SAPC;20080511;0.0;11.9;24.3;0;
TOUROUVRE_SAPC;20080512;0.0;10.4;24.2;0;
TOUROUVRE_SAPC;20080513;0.2;10.1;24.6;0;
TOUROUVRE_SAPC;20080514;0.0;9.3;23.8;0;
TOUROUVRE_SAPC;20080515;0.2;11.4;20.2;0;
TOUROUVRE_SAPC;20080516;0.0;6.6;19.6;0;
TOUROUVRE_SAPC;20080517;5.2;10.3;18.6;0;
TOUROUVRE_SAPC;20080518;3.4;5.3;17.3;0;
TOUROUVRE_SAPC;20080519;0.2;5.8;16.6;0;
TOUROUVRE_SAPC;20080520;0.0;5.2;17.8;0;
TOUROUVRE_SAPC;20080521;0.2;6.5;20.5;0;
TOUROUVRE_SAPC;20080522;0.0;6.8;21.4;0;
TOUROUVRE_SAPC;20080523;0.0;9.5;22.0;0;
TOUROUVRE_SAPC;20080524;1.8;13.0;19.8;0;
TOUROUVRE_SAPC;20080525;9.1;11.4;21.2;0;
TOUROUVRE_SAPC;20080526;0.2;12.5;20.3;0;
TOUROUVRE_SAPC;20080527;25.0;7.1;17.2;0;
TOUROUVRE_SAPC;20080528;0.6;12.6;21.0;0;
TOUROUVRE_SAPC;20080529;6.1;10.2;20.8;0;
TOUROUVRE_SAPC;20080530;0.0;9.1;23.1;0;
TOUROUVRE_SAPC;20080531;0.2;13.2;20.7;0;
TOUROUVRE_SAPC;20080601;0.2;13.3;21.2;0;
TOUROUVRE_SAPC;20080602;13.5;14.4;21.4;0;
TOUROUVRE_SAPC;20080603;3.8;11.2;13.9;0;
TOUROUVRE_SAPC;20080604;0.0;10.2;19.2;0;
TOUROUVRE_SAPC;20080605;0.0;6.8;21.9;0;
TOUROUVRE_SAPC;20080606;0.0;10.5;17.3;0;
TOUROUVRE_SAPC;20080607;0.0;6.1;18.9;0;
TOUROUVRE_SAPC;20080608;0.0;7.3;19.6;0;
TOUROUVRE_SAPC;20080609;0.0;12.4;26.1;0;
TOUROUVRE_SAPC;20080610;0.0;12.6;26.4;0;
TOUROUVRE_SAPC;20080611;0.2;13.3;22.2;0;
TOUROUVRE_SAPC;20080612;2.8;7.2;17.9;0;
TOUROUVRE_SAPC;20080613;0.2;4.4;17.7;0;
TOUROUVRE_SAPC;20080614;0.2;4.9;18.7;0;
TOUROUVRE_SAPC;20080615;1.6;9.1;17.3;0;
TOUROUVRE_SAPC;20080616;0.0;7.5;20.0;0;
TOUROUVRE_SAPC;20080617;0.0;7.5;22.7;0;
TOUROUVRE_SAPC;20080618;0.0;6.4;20.9;0;
TOUROUVRE_SAPC;20080619;5.2;10.4;19.9;0;
TOUROUVRE_SAPC;20080620;0.0;12.9;22.5;0;
TOUROUVRE_SAPC;20080621;0.0;12.3;24.9;0;
TOUROUVRE_SAPC;20080622;0.2;13.2;24.4;0;
TOUROUVRE_SAPC;20080623;0.2;7.1;23.3;0;
TOUROUVRE_SAPC;20080624;0.0;11.5;28.7;0;
TOUROUVRE_SAPC;20080625;0.0;13.7;24.0;0;
TOUROUVRE_SAPC;20080626;0.0;8.6;24.0;0;
TOUROUVRE_SAPC;20080627;0.0;8.8;23.2;0;
TOUROUVRE_SAPC;20080628;0.0;15.2;24.0;0;
TOUROUVRE_SAPC;20080629;0.0;12.5;22.9;0;
TOUROUVRE_SAPC;20080630;0.0;9.1;25.7;0;
TOUROUVRE_SAPC;20080701;0.2;10.0;30.2;0;
TOUROUVRE_SAPC;20080702;4.1;14.8;19.5;0;
TOUROUVRE_SAPC;20080703;0.0;10.9;21.4;0;
TOUROUVRE_SAPC;20080704;0.6;4.6;23.3;0;
TOUROUVRE_SAPC;20080705;4.6;14.1;21.8;0;
TOUROUVRE_SAPC;20080706;0.4;9.8;21.4;0;
TOUROUVRE_SAPC;20080707;15.6;11.8;18.6;0;
TOUROUVRE_SAPC;20080708;0.2;11.7;18.8;0;
TOUROUVRE_SAPC;20080709;0.0;7.8;22.4;0;
TOUROUVRE_SAPC;20080710;2.0;11.8;22.4;0;
TOUROUVRE_SAPC;20080711;3.6;12.9;20.8;0;
TOUROUVRE_SAPC;20080712;0.0;12.1;19.5;0;
TOUROUVRE_SAPC;20080713;1.2;6.0;19.6;0;
TOUROUVRE_SAPC;20080714;0.0;5.4;23.2;0;
TOUROUVRE_SAPC;20080715;0.0;8.7;25.6;0;
TOUROUVRE_SAPC;20080716;0.0;12.4;21.0;0;
TOUROUVRE_SAPC;20080717;0.2;9.9;22.2;0;
TOUROUVRE_SAPC;20080718;0.0;11.9;19.7;0;
TOUROUVRE_SAPC;20080719;0.8;14.6;22.5;0;
TOUROUVRE_SAPC;20080720;0.0;9.2;21.2;0;
TOUROUVRE_SAPC;20080721;0.0;7.1;20.7;0;
TOUROUVRE_SAPC;20080722;0.0;6.7;25.2;0;
TOUROUVRE_SAPC;20080723;0.0;9.6;27.8;0;
TOUROUVRE_SAPC;20080724;0.0;13.9;28.8;0;
TOUROUVRE_SAPC;20080725;4.4;14.7;24.3;0;
TOUROUVRE_SAPC;20080726;0.2;15.3;25.1;0;
TOUROUVRE_SAPC;20080727;0.0;15.2;27.7;0;
TOUROUVRE_SAPC;20080728;0.4;14.7;30.1;0;
TOUROUVRE_SAPC;20080729;0.0;13.0;24.5;0;
TOUROUVRE_SAPC;20080730;0.0;9.2;28.6;0;
TOUROUVRE_SAPC;20080731;8.8;15.3;30.2;0;
TOUROUVRE_SAPC;20080801;1.6;13.7;22.2;0;
TOUROUVRE_SAPC;20080802;3.6;12.0;24.4;0;
TOUROUVRE_SAPC;20080803;5.6;15.5;24.0;0;
TOUROUVRE_SAPC;20080804;0.0;15.7;23.3;0;
TOUROUVRE_SAPC;20080805;0.0;13.4;25.6;0;
TOUROUVRE_SAPC;20080806;0.4;12.0;31.2;0;
TOUROUVRE_SAPC;20080807;9.9;17.4;23.3;0;
TOUROUVRE_SAPC;20080808;1.4;15.0;21.5;0;
TOUROUVRE_SAPC;20080809;0.2;8.7;23.1;0;
TOUROUVRE_SAPC;20080810;0.8;14.3;22.6;0;
TOUROUVRE_SAPC;20080811;4.0;10.0;20.3;0;
TOUROUVRE_SAPC;20080812;0.0;14.8;21.2;0;
TOUROUVRE_SAPC;20080813;0.8;13.4;21.2;0;
TOUROUVRE_SAPC;20080814;0.6;6.5;20.5;0;
TOUROUVRE_SAPC;20080815;0.0;7.3;22.3;0;
TOUROUVRE_SAPC;20080816;0.0;8.0;20.3;0;
TOUROUVRE_SAPC;20080817;0.0;13.5;21.9;0;
TOUROUVRE_SAPC;20080818;1.2;13.0;23.1;0;
TOUROUVRE_SAPC;20080819;3.0;14.2;21.3;0;
TOUROUVRE_SAPC;20080820;0.0;13.7;20.8;0;
TOUROUVRE_SAPC;20080821;13.4;11.2;19.2;0;
TOUROUVRE_SAPC;20080822;7.9;13.1;18.3;0;
TOUROUVRE_SAPC;20080823;0.2;8.6;19.6;0;
TOUROUVRE_SAPC;20080824;2.2;9.6;15.3;0;
TOUROUVRE_SAPC;20080825;0.0;9.2;20.9;0;
TOUROUVRE_SAPC;20080826;0.0;10.5;18.2;0;
TOUROUVRE_SAPC;20080827;0.0;9.9;22.9;0;
TOUROUVRE_SAPC;20080828;0.0;13.4;17.8;0;
TOUROUVRE_SAPC;20080829;0.2;14.6;23.5;0;
TOUROUVRE_SAPC;20080830;3.7;12.1;29.0;0;
TOUROUVRE_SAPC;20080831;1.6;15.0;23.5;0;
TOUROUVRE_SAPC;20080901;0.4;11.8;20.6;0;
TOUROUVRE_SAPC;20080902;4.2;13.6;20.2;0;
TOUROUVRE_SAPC;20080903;0.2;8.3;17.2;0;
TOUROUVRE_SAPC;20080904;0.2;8.2;17.5;0;
TOUROUVRE_SAPC;20080905;10.9;11.2;17.9;0;
TOUROUVRE_SAPC;20080906;3.2;13.0;19.2;0;
TOUROUVRE_SAPC;20080907;0.4;12.4;18.3;0;
TOUROUVRE_SAPC;20080908;0.2;9.9;19.6;0;
TOUROUVRE_SAPC;20080909;1.8;9.1;23.2;0;
TOUROUVRE_SAPC;20080910;0.0;14.3;22.9;0;
TOUROUVRE_SAPC;20080911;4.4;13.1;20.5;0;
TOUROUVRE_SAPC;20080912;4.9;10.9;17.7;0;
TOUROUVRE_SAPC;20080913;0.0;4.7;19.2;0;
TOUROUVRE_SAPC;20080914;0.0;11.9;18.8;0;
TOUROUVRE_SAPC;20080915;0.0;8.2;18.0;0;
TOUROUVRE_SAPC;20080916;0.0;6.7;17.1;0;
TOUROUVRE_SAPC;20080917;0.0;6.7;16.1;0;
TOUROUVRE_SAPC;20080918;0.2;7.3;16.8;0;
TOUROUVRE_SAPC;20080919;0.0;5.2;19.2;0;
TOUROUVRE_SAPC;20080920;0.0;6.5;19.3;0;
TOUROUVRE_SAPC;20080921;0.0;5.3;17.9;0;
TOUROUVRE_SAPC;20080922;0.0;7.1;18.3;0;
TOUROUVRE_SAPC;20080923;2.4;7.3;17.7;0;
TOUROUVRE_SAPC;20080924;0.2;11.5;16.7;0;
TOUROUVRE_SAPC;20080925;0.2;10.0;18.3;0;
TOUROUVRE_SAPC;20080926;0.0;7.5;18.3;0;
TOUROUVRE_SAPC;20080927;0.0;6.3;19.4;0;
TOUROUVRE_SAPC;20080928;0.2;5.2;20.3;0;
TOUROUVRE_SAPC;20080929;0.0;3.5;17.6;0;
TOUROUVRE_SAPC;20080930;1.0;3.6;13.4;0;
TOUROUVRE_SAPC;20081001;0.6;11.9;16.4;0;
TOUROUVRE_SAPC;20081002;3.6;7.2;14.3;0;
TOUROUVRE_SAPC;20081003;4.8;2.3;11.1;0;
TOUROUVRE_SAPC;20081004;0.2;1.1;12.9;0;
TOUROUVRE_SAPC;20081005;3.0;9.9;15.5;0;
TOUROUVRE_SAPC;20081006;2.0;12.3;17.4;0;
TOUROUVRE_SAPC;20081007;6.5;12.5;19.4;0;
TOUROUVRE_SAPC;20081008;0.0;6.9;15.6;0;
TOUROUVRE_SAPC;20081009;0.2;4.9;15.7;0;
TOUROUVRE_SAPC;20081010;0.2;1.8;19.0;0;
TOUROUVRE_SAPC;20081011;0.0;4.8;21.9;0;
TOUROUVRE_SAPC;20081012;0.2;7.2;21.5;0;
TOUROUVRE_SAPC;20081013;0.0;8.6;19.2;0;
TOUROUVRE_SAPC;20081014;0.6;12.1;14.9;0;
TOUROUVRE_SAPC;20081015;2.2;12.4;15.4;0;
TOUROUVRE_SAPC;20081016;0.2;9.0;14.1;0;
TOUROUVRE_SAPC;20081017;0.4;0.6;15.4;0;
TOUROUVRE_SAPC;20081018;0.0;0.9;15.6;0;
TOUROUVRE_SAPC;20081019;0.2;-0.4;15.6;166;
TOUROUVRE_SAPC;20081020;5.6;0.1;16.2;0;
TOUROUVRE_SAPC;20081021;1.5;8.7;12.0;0;
TOUROUVRE_SAPC;20081022;0.0;4.7;14.1;0;
TOUROUVRE_SAPC;20081023;0.2;-0.7;14.0;235;
TOUROUVRE_SAPC;20081024;0.0;3.3;11.7;0;
TOUROUVRE_SAPC;20081025;0.0;5.3;12.1;0;
TOUROUVRE_SAPC;20081026;13.3;8.8;13.1;0;
TOUROUVRE_SAPC;20081027;0.8;6.3;12.4;0;
TOUROUVRE_SAPC;20081028;0.2;-1.1;10.5;352;
TOUROUVRE_SAPC;20081029;1.0;-1.5;7.4;362;
TOUROUVRE_SAPC;20081030;11.3;0.2;3.2;0;
TOUROUVRE_SAPC;20081031;7.7;2.0;5.5;0;
TOUROUVRE_SAPC;20081101;3.4;4.6;9.6;0;
TOUROUVRE_SAPC;20081102;4.8;6.1;10.8;0;
TOUROUVRE_SAPC;20081103;0.2;6.0;13.5;0;
TOUROUVRE_SAPC;20081104;0.0;2.0;13.5;0;
TOUROUVRE_SAPC;20081105;1.6;8.3;9.4;0;
TOUROUVRE_SAPC;20081106;0.6;7.3;8.6;0;
TOUROUVRE_SAPC;20081107;1.6;6.0;12.5;0;
TOUROUVRE_SAPC;20081108;9.9;1.5;12.6;0;
TOUROUVRE_SAPC;20081109;6.1;6.6;12.9;0;
TOUROUVRE_SAPC;20081110;15.0;10.1;14.2;0;
TOUROUVRE_SAPC;20081111;0.4;6.2;12.3;0;
TOUROUVRE_SAPC;20081112;0.0;5.7;10.2;0;
TOUROUVRE_SAPC;20081113;0.8;0.2;11.7;0;
TOUROUVRE_SAPC;20081114;0.4;4.8;10.8;0;
TOUROUVRE_SAPC;20081115;0.0;9.2;11.4;0;
TOUROUVRE_SAPC;20081116;0.0;9.6;11.2;0;
TOUROUVRE_SAPC;20081117;4.6;7.4;9.5;0;
TOUROUVRE_SAPC;20081118;1.8;7.7;12.3;0;
TOUROUVRE_SAPC;20081119;0.0;3.9;10.9;0;
TOUROUVRE_SAPC;20081120;1.0;7.2;12.1;0;
TOUROUVRE_SAPC;20081121;4.0;7.5;11.3;0;
TOUROUVRE_SAPC;20081122;2.4;3.1;5.6;0;
TOUROUVRE_SAPC;20081123;15.5;0.0;8.8;3;
TOUROUVRE_SAPC;20081124;1.6;0.5;7.6;0;
TOUROUVRE_SAPC;20081125;1.2;0.1;6.5;0;
